time_ms,accuracy,compute_similarities_with_state_decision_0,compute_similarities_with_state_decision_1,compute_similarities_with_state_threshold_0,parse_embedding_decision_0,parse_embedding_decision_1,parse_embedding_threshold_0,selector_kernel_decision_0,selector_kernel_decision_1,selector_kernel_threshold_0,qos_loss,exact_accuracy
5970.258235,0.400063,1,1,0,1,1,0,0,0,0,0.059937,0.460000
4971.756970,0.499901,2,2,0,2,2,0,0,0,0,0.000000,0.460000
4980.994221,0.499901,2,2,0,2,2,0,0,0,0,0.000000,0.460000
4964.870847,0.499901,2,2,0,2,2,0,0,0,0,0.000000,0.460000
4974.377008,0.499901,2,2,0,2,2,0,0,0,0,0.000000,0.460000
4977.944408,0.499901,2,2,0,2,2,0,0,0,0,0.000000,0.460000
4978.973613,0.499901,2,2,0,2,2,0,0,0,0,0.000000,0.460000
4977.977428,0.499901,2,2,0,2,2,0,0,0,0,0.000000,0.460000
4992.756388,0.499901,2,2,0,2,2,0,0,0,0,0.000000,0.460000
5820.066644,0.480000,0,0,0,2,2,0,0,0,0,0.000000,0.460000
5033.350124,0.499901,2,2,0,2,2,0,0,0,0,0.000000,0.460000
6525.864503,0.488869,2,2,0,0,0,0,0,0,0,0.000000,0.460000
5025.536182,0.499901,2,2,0,2,2,0,0,0,0,0.000000,0.460000
5019.286328,0.499901,2,2,0,2,2,0,0,0,0,0.000000,0.460000
5027.998984,0.499901,2,2,0,2,2,0,0,0,0,0.000000,0.460000
2193.136821,0.071806,2,2,0,2,2,0,1,1,0,0.388194,0.460000
5020.226453,0.499901,2,2,0,2,2,0,0,0,0,0.000000,0.460000
5030.584948,0.499901,2,2,0,2,2,0,0,0,0,0.000000,0.460000
3646.100189,0.080139,2,2,0,0,0,0,1,1,0,0.379861,0.460000
5013.405402,0.499901,2,2,0,2,2,0,0,0,0,0.000000,0.460000
5029.661796,0.499901,2,2,0,2,2,0,0,0,0,0.000000,0.460000
5020.899128,0.499901,2,2,0,2,2,0,0,0,0,0.000000,0.460000
5020.011560,0.499901,2,2,0,2,2,0,0,0,0,0.000000,0.460000
7300.588992,0.400063,1,1,0,0,0,0,0,0,0,0.059937,0.460000
6013.176213,0.400063,1,1,0,1,1,0,0,0,0,0.059937,0.460000
5035.451866,0.499901,2,2,0,2,2,0,0,0,0,0.000000,0.460000
5020.813412,0.499901,2,2,0,2,2,0,0,0,0,0.000000,0.460000
